latitude,longitude,stars,review_count,is_open,is_chain,RestaurantsPriceRange2,Num_of_attributes_shared,RestaurantsTakeOut_True,RestaurantsTakeOut_False,RestaurantsDelivery_True,RestaurantsDelivery_False,OutdoorSeating_True,OutdoorSeating_False,RestaurantsReservations_True,RestaurantsReservations_False,RestaurantsGoodForGroups_True,RestaurantsGoodForGroups_False,GoodForKids_True,GoodForKids_False,Japanese,Nightlife,Coffee & Tea,Bars,Sandwiches,Breakfast & Brunch,Cafes,Chinese,Sushi Bars,Canadian (New),Pizza,Fast Food,Burgers,Specialty Food,Seafood,Italian,Bakeries,Vietnamese,American (Traditional),American (New),Asian Fusion,Desserts,Vegetarian,Mediterranean,Indian,repeat_users,age,reviews_per_week,reactions_per_week,sentiment_score,review_length,user_stars,similar_restaurants_density,all_restaurants_density,relative_reviews_count,relative_reviews_per_week,relative_stars,relative_user_stars,relative_repeat_users,relative_price
49.2819092,-123.1208845,4.5,59,1,0,1,18,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,7.734246575342466,0.1664110429447853,0.43213190184049083,0.8368887096774195,101.62903225806451,5.0,25.0,1232.0,-0.19045979099392563,-0.35643037239999753,1.6010717332192304,1.5645230121355431,0.10891446250999667,-1.2038704975828163
49.2808349,-123.1265192,3.5,56,1,0,3,20,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,5.958904109589041,0.22796181920269512,0.5188096574957889,0.746303448275862,149.55172413793105,3.5,31.0,1050.0,-0.20278481362172746,-0.2078952373977806,0.07873403415502687,-0.15715216398791965,-0.11050559419133811,1.8539527436992784
49.280320659,-123.1308539584,4.0,24,1,0,1,16,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.473972602739726,0.21158690176322417,1.392947103274559,0.7788291666666667,96.375,5.0,8.0,851.0,-0.4768326841775311,-0.28836498803251737,0.8708674061703401,1.631745091023314,-0.6009765620031325,-1.2839694896626999
49.2641789,-123.1644463,4.0,28,1,0,2,19,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,3.232876712328767,0.19444444444444445,0.48297491039426527,0.8246354838709676,154.03225806451613,5.0,24.0,180.0,-0.4170721966178201,-0.06830989454311942,0.5603882044238219,1.4002601096477352,0.38931839191191175,0.19611613513818413
49.234479,-123.1618424,3.0,30,1,0,2,15,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,12.202739726027398,0.05740472744814278,0.1215629522431259,0.476385294117647,91.44117647058823,3.5,16.0,76.0,-0.2596350381920004,-0.7092978550359293,-0.7229440390678201,-0.06637233115999716,0.8622154388791882,0.38793009624489494
49.2786036346,-123.0994251319,4.0,91,1,1,1,18,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,7.032876712328767,0.31170061582188535,0.6001894836570346,0.7138521276595743,87.65957446808511,4.0,58.0,355.0,-0.09347169488142472,-0.12845807284100133,0.49952534853573594,0.15096458004180877,0.013974586159175835,-1.3714206874576287
49.274256,-123.0691844,3.5,19,1,0,2,13,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12.32054794520548,0.03235222573583069,0.20773534419849182,0.35991052631578946,105.84210526315789,4.0,5.0,184.0,-0.5736938014439036,-0.7062908430952035,-0.15553190433237457,0.18998913293238529,-0.7222414361244278,0.5233690507996805
49.2708991,-123.1550527,3.5,15,0,0,3,16,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.8684931506849315,0.3312302839116719,0.6182965299684543,0.7024666666666667,128.6,4.0,16.0,215.0,-0.5851210357112946,0.3047319444312023,-0.20978933305356343,0.14556938261235416,-0.6272566648716292,1.8216376714975837
49.2820832,-123.1136857,4.0,56,1,0,2,19,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5.054794520547945,0.2382629107981221,0.3779342723004695,0.7063293103448276,107.46551724137932,4.0,43.0,1037.0,-0.23435284832815556,-0.19113865294240484,0.8024830247029935,0.4077576867070633,-0.1289197233489453,0.28611898016997156
49.286879,-123.141935,3.5,92,1,0,3,18,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,3.6684931506849314,0.5388978930307942,1.0551053484602917,0.7613368421052631,143.68421052631578,4.0,24.0,375.0,0.09193277364156381,0.6191555031285565,-0.12697894815398378,0.19646369508426317,0.20852166020344323,2.196424776495237
49.2608974,-123.1382242,3.5,26,1,0,2,16,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,3.0904109589041098,0.3238434163701067,0.5604982206405693,0.7738615384615382,129.53846153846155,4.0,15.0,205.0,-0.4185896662678238,0.4982273612690537,0.037146753965933615,0.36527435719224255,-0.5262283633979485,0.19261228958144863
49.2660884,-123.2483152,3.5,10,1,0,2,9,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5835616438356165,0.48275862068965514,0.8689655172413793,0.68239,129.3,4.0,1.0,75.0,-0.526242686160609,3.6522346323988897,0.6721660724223312,0.9663515314010235,-0.5466081666101212,1.0690449676496978
49.329160528,-123.136822,2.5,12,0,0,2,13,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.627397260273972,0.053878034339846066,0.0497335701598579,0.3018384615384615,93.61538461538461,2.0,6.0,27.0,-0.556450402265627,-0.6021731101030506,-1.1007563228556465,-1.5112193036696508,-0.10736562541900378,-0.11180339887498998
49.2863681,-123.1190724,2.0,6,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,5.657534246575342,0.022245762711864406,0.029661016949152543,0.7681666666666667,106.5,1.0,46.0,896.0,-0.5118516217307347,-0.6847306090819781,-2.2357777173148854,-3.0060479102438133,-0.5374134708473733,0.3496466986509614
49.2809719,-123.0451099,2.5,23,1,0,1,20,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12.161643835616438,0.03726851851851852,0.03726851851851852,0.25299130434782613,82.26086956521739,2.0,5.0,59.0,-0.5572225219542197,-0.990642358750003,-1.7487712995703752,-2.1250336155316205,-0.7973358363432025,-1.0928013891064827
49.2844111,-123.1196291,4.0,34,0,0,2,20,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.591780821917808,0.25898520084566595,0.9619450317124736,0.8156771428571429,87.74285714285715,4.0,2.0,1108.0,-0.35295627450912403,-0.1259172081171035,0.8323655863190905,0.4400768289223627,-0.33471254780286586,0.35433276265473707
49.2841444,-123.1199049,4.0,57,0,0,2,19,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.391780821917808,0.20630081300813005,0.16006097560975607,0.7948999999999999,100.13793103448276,4.0,2.0,1130.0,-0.20860726760465814,-0.2566282715571421,0.834140569515326,0.437340259402853,-0.33451056957928615,0.3441170576212884
49.2762565,-123.1155645,4.0,39,0,0,2,19,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,2.328767123287671,0.3376470588235294,0.8811764705882352,0.7944170731707317,121.85365853658537,5.0,44.0,842.0,-0.3173510800521704,0.05860162418884229,0.8176329592492398,1.557461102770345,-0.11569631210042304,0.3599119661862974
49.2856801092,-123.1194036081,4.0,111,0,0,3,23,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.271232876712329,0.5118665811417575,0.5028864656831302,0.7377219298245616,128.37719298245614,4.0,158.0,931.0,0.11962028489591275,0.4877585729157906,0.8394409788810605,0.4476819580589987,0.12057052351812468,1.8937415321428475
49.2510914,-123.0787992,4.5,15,1,1,2,13,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9.772602739726027,0.03898007033997655,0.1395076201641266,0.6754947368421053,89.52631578947368,5.0,5.0,111.0,-0.5140529919543506,-0.7425563192014176,1.350633079235916,1.477675630700626,0.41943574676037343,0.6942448904797762
49.2485292,-123.1255278,3.5,40,1,0,2,18,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,5.117808219178082,0.15795266923500276,0.1926252063841497,0.627168292682927,107.09756097560975,4.0,4.0,40.0,-0.043558862640674496,0.06603042557373945,0.05893693520320081,0.40906724472817996,-0.19536616629114087,0.229415733870562
49.2499978,-123.1010168,3.5,80,0,0,2,15,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,9.67123287671233,0.16458923512747875,0.33909348441926346,0.8541024096385545,146.51807228915663,4.0,5.0,173.0,-0.023586019398154533,-0.44779667782010896,-0.2163684048658764,0.21576828619616387,-0.036204676378821056,0.3318677401643011
49.2698492,-123.0439297,3.0,54,0,0,2,20,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0,8.736986301369862,0.1251175917215428,0.23925995609909062,0.5507789473684211,154.42105263157896,3.0,2.0,29.0,0.23823551764516568,-0.4122828929319211,-0.8916547218815394,-1.1852755159795072,0.6875,0.8401680504168059
49.2292436,-123.0900427,4.0,12,1,0,2,12,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.112328767123287,0.03328050713153725,0.169175911251981,0.6932083333333333,97.0,5.0,1.0,73.0,-0.7079612184768579,-0.8197531952252229,0.7855106332171775,1.7923095678901302,-0.7241110249118571,0.9863939238321437
49.2188717483,-123.0401030481,3.5,21,1,0,1,15,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.046575342465754,0.04186841355739106,0.013956137852463687,0.7522428571428571,68.0952380952381,3.0,3.0,10.0,-0.27963491034078286,-0.941335029287255,0.4662524041201569,0.0,-0.9176629354822471,-1.2247448713915892
49.2399914862,-123.0547445623,3.0,47,1,1,2,17,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.046575342465754,0.08585594989561586,0.15161795407098122,0.43708723404255323,101.57446808510639,4.0,1.0,78.0,-0.19731745583339586,-0.6528659852121756,-1.1635121166891438,0.12965186265091153,-0.7434436677280066,0.7302677994905247
49.2344122,-123.153362,3.5,14,1,0,2,16,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.150684931506849,0.03437390389337075,0.039284461592423714,0.39987142857142854,85.0,3.5,19.0,83.0,-0.5459383344393882,-0.8152069997818928,0.1834010371008937,-0.10404537367654176,-0.6370180641404497,0.3885891671573585
49.2919495,-123.13497,4.0,8,0,0,2,9,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.5287671232876712,0.11290322580645162,0.06272401433691757,0.9759555555555556,203.33333333333334,4.0,10.0,403.0,-0.5645532003393395,-0.6491395190671343,0.7069681181147742,0.24392062772941156,-0.3003649588777966,0.2746375625333465
49.2375721315,-123.0494863128,3.0,55,1,0,2,21,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,11.484931506849316,0.11343950824252584,0.20536462699077956,0.5945362068965516,122.27586206896552,3.0,3.0,32.0,0.13399740029633556,-0.38013138445237293,-1.256624238828752,-1.6,0.2417144621589769,0.6882472016116852
49.2555282,-123.1154267,2.5,18,1,1,2,14,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.657534246575343,0.03177257525083612,0.03678929765886288,0.23829473684210525,110.94736842105263,2.0,14.0,201.0,-0.5258768928932545,-0.743074364419486,-1.4686907179889814,-2.056836184712847,-0.2947432301984242,0.47449977608991245
49.2332677411,-123.1011270858,3.0,16,0,1,2,18,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,4.657534246575342,0.06588235294117648,0.06999999999999999,0.4320375000000001,117.4375,3.0,7.0,56.0,-0.7123780095113184,-0.8753140315334472,-0.9720358609677764,-1.1276677770445585,-0.8600279369781547,0.8394178473413432
49.2795715,-123.1152874,4.0,9,0,0,1,11,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5287671232876712,0.11290322580645162,0.05017921146953405,0.4791222222222222,78.0,4.0,82.0,1100.0,-0.5047500631087612,-0.4881703472654831,0.8113383247751758,0.41154928907955984,-0.5606770631329207,-1.20038780418013
49.279807,-123.1225381,3.0,77,1,0,2,20,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,12.27945205479452,0.12562471603816447,0.3243980009086779,0.63503417721519,126.78481012658227,4.0,73.0,1120.0,-0.05587019969319364,-0.46207155990273024,-0.7237793702795372,0.4097203588412921,-0.11299675801564066,0.32645357412170917
49.2805271,-123.1187971,3.0,11,1,0,2,15,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,9.169863013698631,0.025908479138627188,0.011776581426648721,0.4074454545454546,111.45454545454545,3.0,142.0,1199.0,-0.49300847601956804,-0.6886725509431649,-0.6993758158345873,-0.7139297060846153,-0.5721358603930304,0.3372046854662078
49.2355970379,-123.038850431,3.5,10,0,0,2,8,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.4164383561643836,0.07936507936507936,0.0873015873015873,0.57063,185.4,3.5,4.0,102.0,-0.7519905290727491,-0.6277250491083066,0.14394032120171646,-0.015592675657499541,-0.7718549712254199,0.6218576594691773
49.2883087716,-123.1405025348,4.0,8,1,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4794520547945205,0.14775725593667546,0.07387862796833773,0.8402125,80.125,4.5,38.0,409.0,-0.5583716197656832,-0.5624997308105532,0.7066389110069462,0.8211037775068816,-0.5884228482748259,0.3086257703212314
49.263492,-123.115221,3.5,39,0,0,1,15,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.271232876712329,0.12538226299694188,0.44036697247706424,0.5739682926829267,108.5609756097561,4.0,5.0,285.0,-0.2784899681809706,-0.43588231974322694,0.05897339206616072,0.41686573864072934,-0.01872344519121985,-1.494671386356041
49.2791898,-123.1235881,3.0,99,1,0,1,18,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,10.63013698630137,0.19365337672904803,0.4309736913479794,0.5689,126.22549019607843,3.0,199.0,1070.0,0.10637018757603858,-0.2927765175620417,-0.7224863371413537,-0.7439793776388279,0.11901846418448794,-1.2022396214934818
49.2639097,-123.1000879469,4.5,11,1,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,6.405479452054794,0.03431372549019608,0.32442067736185387,0.9240818181818183,155.27272727272728,5.0,9.0,262.0,-0.644593192440826,-0.9279511116827482,1.3830286723742629,1.3553424956222597,-0.6946813876199559,0.5790551365736675
49.2837981796,-123.1122114444,4.5,81,1,0,1,19,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4.0,6.052054794520548,0.28052805280528054,0.693069306930693,0.7653505882352943,78.68235294117648,5.0,30.0,950.0,-0.07613670936636534,-0.07925275140884763,1.5601975706786113,1.5318088683472575,0.30815683561926305,-1.1500209420405956
49.280751838,-123.1068341178,4.5,253,1,0,2,20,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,5.175342465753425,1.0637054354178843,2.9701928696668616,0.7852984615384617,74.48461538461538,5.0,46.0,714.0,0.8858853965048001,1.690884239553355,1.426619156007476,1.470895990802503,0.925418977552193,0.4058139885903527
49.2899538,-123.1336279,4.0,58,1,1,1,19,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,5.191780821917808,0.25384142593730796,0.11186232329440689,0.8066169491525425,83.37288135593221,4.0,14.0,526.0,-0.18897264904598776,-0.24663290826607923,0.7370020468290198,0.27650907276089376,-0.3152753565386844,-1.4979023073382578
49.2785035,-123.1245091,3.0,32,0,0,2,18,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2.8684931506849316,0.22063037249283665,0.387774594078319,0.6532484848484847,89.75757575757575,4.0,24.0,963.0,-0.3683247165969738,-0.22257930544211152,-0.7123068109180393,0.4344326870549284,-0.3480888249531755,0.2971202082641623
49.2131827,-123.1403919,3.5,11,0,1,2,13,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,5.6438356164383565,0.03737864077669903,0.050970873786407765,0.6642272727272727,116.18181818181819,4.0,3.0,59.0,-0.7489106156901427,-0.9089128417648935,0.11869488458622486,0.4452851104675864,-0.8118633413623325,0.4242640687119285
49.2896992,-123.1384286,4.5,170,1,0,1,21,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.249315068493151,0.8938381588715665,1.2368225686711212,0.8074424418604651,89.25,5.0,13.0,413.0,0.734119916281104,1.5852224378307036,1.5184990022722176,1.4293958663574593,-0.03670126371966892,-1.5533666528664747
49.2635194,-123.1369059,2.5,33,0,0,2,14,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.263013698630137,0.1202498698594482,0.18948464341488808,0.3768484848484848,181.6060606060606,2.0,26.0,260.0,-0.3670670973007436,-0.4524840578644294,-1.4492909836133285,-1.8586573578363625,-0.5356938460154776,0.17097556292683624
49.2911737,-123.1363032,4.5,150,0,0,2,17,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,10.123287671232877,0.2936400541271989,0.3807848443843031,0.8191064516129032,92.75483870967741,5.0,3.0,394.0,0.5441937090741809,-0.1398020532258083,1.5113212876365525,1.4397231638149997,0.8003119468343253,0.2935189578676488
49.279331,-123.115997,4.5,23,1,0,2,17,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0684931506849313,0.1693548387096774,0.21875,0.7844958333333333,69.70833333333333,4.0,118.0,1096.0,-0.42126971943362856,-0.349803282688397,1.5725160614919278,0.40971662160582756,-0.3443082081890119,0.3026163753921425
49.2761292,-123.1283084,3.5,44,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.183561643835616,0.11746758199847446,0.2028985507246377,0.5987727272727273,128.02272727272728,4.0,6.0,701.0,-0.2953465883366988,-0.5217124742067707,0.01953259278980528,0.3673847877099553,-0.6003129029213381,0.29612348739576916
49.2589021,-123.1152998,3.0,160,1,0,2,18,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,12.583561643835617,0.2573073516386183,0.34720992028343667,0.4615120481927711,122.28915662650603,3.0,3.0,256.0,1.3024643746083024,0.12510972569796613,-0.7120234465336982,-0.77672454104884,1.3440507531469372,0.5282197851554498
49.232045,-123.027391,2.5,179,1,0,2,20,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,8.986301369863014,0.4142674344209853,1.0658989123480487,0.541475135135135,149.94054054054055,3.0,6.0,97.0,3.6238681714976533,1.579423882722482,-1.2256981577858368,-0.5098251303129794,2.256540085126125,0.6126277504601482
49.274204,-123.122638,3.5,142,0,0,2,18,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,7.484931506849315,0.3715226939970718,0.40739385065885797,0.6358013793103445,158.83448275862068,4.0,46.0,665.0,0.38053370521393465,0.20848880102867565,0.0566253536399861,0.40944302101172037,0.12600468190221198,0.3069081858812281
49.27165,-123.134376,3.5,623,1,0,3,21,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18.0,12.520547945205479,0.9929187873423324,1.3879176809028546,0.7559878315132605,121.73322932917317,4.0,25.0,380.0,5.275947623609113,3.0428619478309784,0.027966237165953183,0.3768667107886872,4.658484740681447,1.9580245528502478
49.2316639455,-123.1557909965,3.0,29,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.7753424657534245,0.36585365853658536,19.841463414634145,0.4583033333333333,130.36666666666667,3.0,6.0,76.0,-0.2780936564357722,0.9278329723410523,-0.7229440390678201,-0.786986212325681,-0.2611281043462685,0.38793009624489494
49.2814805,-123.1336167,4.0,28,0,0,2,22,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.9205479452054794,0.6041666666666666,0.3125,0.8167344827586207,113.20689655172414,4.0,132.0,763.0,-0.42633699911228345,0.9985320287933741,0.8039312249612132,0.35883610847186,-0.32575088980982575,0.3266906496220065
49.2318859,-123.0655468,4.0,38,1,0,2,17,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,12.361643835616439,0.06437560503388189,0.059293320425943846,0.7304763157894739,129.73684210526315,4.0,19.0,79.0,-0.2551123670478125,-0.6943104358208106,0.7083021099650149,0.3823521596213543,-0.6744605295318007,0.7004041959724747
49.3253784,-123.124774,3.5,46,0,1,2,19,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,7.912328767123288,0.11634349030470914,0.11876731301939059,0.6911187500000001,123.91666666666667,4.0,4.0,26.0,0.25559882906614684,0.029919932311983477,0.46285285459973086,0.6336300094278867,0.5067971304101502,0.2727272727272729
49.2289761,-123.0909249,3.5,107,1,0,2,18,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,12.547945205479452,0.17694805194805194,0.7012987012987013,0.5972825688073395,142.39449541284404,4.0,1.0,70.0,1.331762425872996,0.1707900609349358,-0.05957026137045627,0.32872857134353295,-0.022543172770188316,0.9718253158075498
49.2842836,-123.1094094,3.5,17,0,0,2,11,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.328767123287671,0.13999999999999999,0.11529411764705882,0.4751882352941177,106.3529411764706,4.0,9.0,806.0,-0.44671034581119656,-0.3977991330584728,0.007369882669799109,0.38851799546854865,-0.5489117099764081,0.4011338983411364
49.2319502,-123.0297611,2.0,22,0,0,2,16,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.824657534246575,0.15615906886517944,0.1901066925315228,0.18849999999999997,129.04347826086956,2.0,35.0,100.0,-0.4206672532778878,-0.1231419237118935,-1.9505720735332,-1.5842324687457068,-0.23650961021829187,0.6152198555457549
49.2811315,-123.0861595,4.0,54,0,0,2,10,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,5.1808219178082195,0.2184029613960867,0.8106821787414066,0.7999152542372882,153.72881355932202,4.0,15.0,99.0,-0.12804381087664876,-0.17212541356794306,0.05216405309573006,-0.32203655805494985,0.6678939967937655,0.3399500518250425
49.2899328,-123.1280934,3.5,11,0,0,1,9,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2876712328767124,0.16382978723404257,0.28297872340425534,0.7612636363636363,81.81818181818181,3.0,74.0,661.0,-0.5410740501713238,-0.43859443991592123,-0.028738084397507812,-0.832848675092978,-0.5597937768383902,-1.3667893097161647
